업종명	업소명	소재지(도로명)	소재지(지번)	행정동명
단란주점	젊은그대(주)	대전광역시 중구 대흥로169번길 49 (대흥동)	대전광역시 중구 대흥동 6-1 	대흥동
단란주점	운창형아우랑노래주점	대전광역시 중구 당디로 111 (유천동)	대전광역시 중구 유천동 335-11 	유천1동
단란주점	꿈노래광장주점	"대전광역시 중구 대둔산로 530, 지하1층 (유천동)"	대전광역시 중구 유천동 336-1 지하1층 	유천1동
단란주점	락단란주점	"대전광역시 중구 계백로1685번길 15 (오류동,(2층))"	대전광역시 중구 오류동 167-6 (2층) 	오류동
단란주점	올레단란주점	"대전광역시 중구 계룡로874번길 102, 2층 (오류동)"	대전광역시 중구 오류동 171-21 (2층) 	오류동
단란주점	리치	대전광역시 중구 대흥로175번길 40 (대흥동)	"대전광역시 중구 대흥동 2-2 ,2-5(2층) "	대흥동
단란주점	별이빛나는밤에	"대전광역시 중구 대흥로121번길 43 (대흥동,지상3층)"	대전광역시 중구 대흥동 458-1 지상3층 	대흥동
단란주점	모여라7080	"대전광역시 중구 대종로 591 (선화동,지하1층)"	대전광역시 중구 선화동 147-1 지하1층 	은행선화동
단란주점	여러분7080	"대전광역시 중구 대종로505번길 33 (선화동,지하1층)"	대전광역시 중구 선화동 47-1 지하1층 	은행선화동
단란주점	세이칠공팔공	"대전광역시 중구 계백로 1683, 지하1층 (오류동)"	대전광역시 중구 오류동 168-4 (지하1층) 	오류동
단란주점	넘버원	"대전광역시 중구 계룡로874번길 106, 지하1층 (오류동)"	대전광역시 중구 오류동 171-27 (지하1층) 	오류동
단란주점	사랑열차2	"대전광역시 중구 중앙로16번길 31, 지하1층 (문화동)"	대전광역시 중구 문화동 1-189 지하1층 	문화2동
단란주점	딕시호프	"대전광역시 중구 대흥로157번길 35, 2층 (대흥동)"	대전광역시 중구 대흥동 152-1 	대흥동
단란주점	리듬터치	"대전광역시 중구 당디로 101, 2층 (유천동)"	대전광역시 중구 유천동 335-106 2층 	유천1동
단란주점	7080별밤	대전광역시 중구 계룡로882번길 42 (오류동)	대전광역시 중구 오류동 153-39 	오류동
단란주점	칸7080	"대전광역시 중구 중앙로 17-1, 2층 (용두동)"	대전광역시 중구 용두동 13-7 	용두동
단란주점	로또노래클럽	"대전광역시 중구 중앙로130번길 20, 3층 (대흥동)"	대전광역시 중구 대흥동 206-3 	대흥동
단란주점	지화자7080	"대전광역시 중구 계백로 1548, 2층 (유천동)"	대전광역시 중구 유천동 328-12 	유천1동
단란주점	낭만콘서트7080	"대전광역시 중구 계백로 1697-1, 3층 (오류동)"	대전광역시 중구 오류동 164-5 	오류동
단란주점	탑텐	대전광역시 중구 대흥로165번길 41 (대흥동)	대전광역시 중구 대흥동 144 	대흥동
단란주점	가오리단란주점	"대전광역시 중구 문창로 135, 3층 (대흥동)"	대전광역시 중구 대흥동 117-1 3층 	대흥동
단란주점	행복마당7080	"대전광역시 중구 대둔산로 522, 2층 (유천동)"	대전광역시 중구 유천동 335-107 2층 	유천1동
단란주점	명품단란주점	"대전광역시 중구 계백로 1715, 2동 3층 (오류동)"	대전광역시 중구 오류동 154-6 2동 3층 	오류동
단란주점	퍼시픽	"대전광역시 중구 중교로 83-2, 3층 (은행동)"	대전광역시 중구 은행동 170-26 	은행선화동
단란주점	퍼스트	"대전광역시 중구 대흥로165번길 40, 지하1층 (대흥동)"	대전광역시 중구 대흥동 6-4 	대흥동
단란주점	썬	"대전광역시 중구 계백로 1705-11, 2층 (오류동)"	대전광역시 중구 오류동 160-2 2층 	오류동
단란주점	비앤비7080	"대전광역시 중구 오류로 19, 4층 (오류동)"	대전광역시 중구 오류동 170-1 4층 	오류동
단란주점	뽀뽀	대전광역시 중구 대종로452번길 28 (대흥동)	대전광역시 중구 대흥동 121-8 	대흥동
단란주점	엔터	"대전광역시 중구 대흥로175번길 41, 2층 (대흥동)"	대전광역시 중구 대흥동 5-4 	대흥동
단란주점	킹스	대전광역시 중구 대흥로175번길 34 (대흥동)	대전광역시 중구 대흥동 3-10 	대흥동
단란주점	뉴오페라	"대전광역시 중구 대흥로175번길 36, 2층 (대흥동)"	대전광역시 중구 대흥동 2-9 2층 	대흥동
단란주점	투맨	"대전광역시 중구 대전천서로 419-11, 1층 (대흥동)"	대전광역시 중구 대흥동 3-19 	대흥동
단란주점	오케이7080	"대전광역시 중구 계룡로882번길 59, 2층 (오류동)"	대전광역시 중구 오류동 160-19 	오류동
단란주점	어게인노래하고술마시는퓨전마차	"대전광역시 중구 대흥로175번길 40, 1층 (대흥동)"	대전광역시 중구 대흥동 2-2 	대흥동
단란주점	스타	"대전광역시 중구 계백로 1725-22, 104호 (오류동, 크럭스빌주상복합)"	대전광역시 중구 오류동 151-8 크럭스빌주상복합 	오류동
단란주점	킹라이온클럽(CLUB)	"대전광역시 중구 중앙로130번길 35, 지하1층 (대흥동)"	대전광역시 중구 대흥동 227 지하1층 	대흥동
단란주점	부킹7080	"대전광역시 중구 계백로 1715, 2동 401호 (오류동)"	대전광역시 중구 오류동 154-6 2동 401호	오류동
단란주점	호박단란주점	"대전광역시 중구 대종로386번길 89, 지하1층 (문창동)"	대전광역시 중구 문창동 10-59 지하1층 	문창동
단란주점	37네안클럽(37NGHEANCLUB)	"대전광역시 중구 중앙로170번길 23, 3층 (은행동)"	대전광역시 중구 은행동 65-8 3층 	은행선화동
단란주점	비콘	"대전광역시 중구 대흥로165번길 21, 2층 (대흥동)"	대전광역시 중구 대흥동 128-1 	대흥동
휴게음식점	테라스키친	"대전광역시 중구 대종로480번길 15 (은행동, ,144-3,145,144-1(2층))"	대전광역시 중구 은행동 145-1 	은행선화동
휴게음식점	베리몽	"대전광역시 중구 보문로 241, 1층 (대흥동)"	대전광역시 중구 대흥동 508-52 1층 	대흥동
휴게음식점	동산다방	"대전광역시 중구 충무로 164, 지하1층 (문창동)"	대전광역시 중구 문창동 66-12 지하1층 	문창동
휴게음식점	롯데리아대전중앙점	대전광역시 중구 중앙로 139 (선화동)	대전광역시 중구 선화동 3-3 	은행선화동
휴게음식점	롯데리아대전은행점	대전광역시 중구 중앙로 174 (은행동)	대전광역시 중구 은행동 55-12 	은행선화동
휴게음식점	한성다방	대전광역시 중구 보문로 72 (부사동)	대전광역시 중구 부사동 130-14 	부사동
휴게음식점	고려다방	대전광역시 중구 대둔산로 496 (유천동)	대전광역시 중구 유천동 335-42 	유천1동
휴게음식점	빙그레다방	대전광역시 중구 중앙로13번길 58 (용두동)	대전광역시 중구 용두동 26-18 	용두동
휴게음식점	제일다방	"대전광역시 중구 충무로 148, 지하1층 (부사동)"	대전광역시 중구 부사동 91-8 지하1층 	부사동
휴게음식점	타임다방	대전광역시 중구 문화로 71-1 (유천동)	대전광역시 중구 유천동 285-19 	유천1동
휴게음식점	순이네카페	"대전광역시 중구 대종로517번길 36, 지하1층 (선화동)"	대전광역시 중구 선화동 236-5 지하1층 	은행선화동
휴게음식점	인더레인대흥	"대전광역시 중구 대종로 485-1, 2층 (대흥동)"	대전광역시 중구 대흥동 198-12 2층 	대흥동
휴게음식점	시쥬	"대전광역시 중구 중앙로 지하 145 (선화동, 지하상가 C 가 12,13호)"	"대전광역시 중구 선화동 381 지하상가 C 가 12,13호 "	은행선화동
휴게음식점	목동다방	"대전광역시 중구 목중로 1, 지하1층 (목동)"	대전광역시 중구 목동 1-134 지하1층 	목동
휴게음식점	메가엠지씨커피대전중앙로지하상가점	"대전광역시 중구 중앙로 지하 145 (선화동, 지하상가 C 가 15호)"	대전광역시 중구 선화동 381 지하상가 C 가 15 	은행선화동
휴게음식점	더리터은행점	"대전광역시 중구 대전천서로 445, 1~2층 (은행동)"	대전광역시 중구 은행동 65-16 	은행선화동
휴게음식점	삐아또	"대전광역시 중구 중앙로156번길 28 (은행동,,2(1층))"	"대전광역시 중구 은행동 144-1 ,2(1층) "	은행선화동
휴게음식점	코스트코코리아	"대전광역시 중구 오류로 41 (오류동,지하2층)"	대전광역시 중구 오류동 116-3 지하2층 	오류동
휴게음식점	난초다방	대전광역시 중구 대종로333번길 82 (부사동)	대전광역시 중구 부사동 209-87 	부사동
휴게음식점	멕시카나치킨대전야구장3루점	"대전광역시 중구 대종로 373, 한밭종합운동장 2층 (부사동)"	대전광역시 중구 부사동 209-1 한밭종합운동장 2층 3루내야측 21호 	부사동
휴게음식점	피자2001(태평점)	"대전광역시 중구 계백로 1535-1, 1층 (태평동)"	대전광역시 중구 태평동 423-4 (1층) 	태평2동
휴게음식점	롯데리아중촌점	"대전광역시 중구 목중로 22 (중촌동,(1층))"	대전광역시 중구 중촌동 412-1 (1층) 	중촌동
휴게음식점	배스킨라빈스문화홈플러스	"대전광역시 중구 계백로 1690, 홈플러스데스콤㈜문화점 지하1층 (문화동)"	"대전광역시 중구 문화동 1-17 홈플러스데스콤㈜문화점, 지하1층 "	문화1동
휴게음식점	솔솔찻집	"대전광역시 중구 보문로 166, 1층 (대사동)"	대전광역시 중구 대사동 104-8 1층 	대사동
휴게음식점	맘스터치산성점	"대전광역시 중구 대둔산로 391, 1층 (산성동)"	대전광역시 중구 산성동 121-8 1층 	산성동
휴게음식점	서대전역3층맛있는한끼	"대전광역시 중구 오류로 23, 서대전역 3층 (오류동)"	대전광역시 중구 오류동 74 서대전역 3층 	오류동
휴게음식점	포챠오	"대전광역시 중구 계백로 1712, 1층 (문화동)"	"대전광역시 중구 문화동 1-13 ,1층 "	문화1동
휴게음식점	지정환임실치즈피자	"대전광역시 중구 목동로 8 (목동,(1층))"	대전광역시 중구 목동 115-34 (1층) 	목동
휴게음식점	스타벅스은행동점	"대전광역시 중구 중앙로 164 (은행동,,15,17(1.2층))"	"대전광역시 중구 은행동 48-14 ,15,17(1.2층) "	은행선화동
휴게음식점	춘향골찐빵	"대전광역시 중구 대둔산로 310-1, 1층 (사정동)"	대전광역시 중구 사정동 395-2 1층 	산성동
휴게음식점	이츠	"대전광역시 중구 보문로 146-15, B동 1층 (대사동)"	대전광역시 중구 대사동 75-6 1층 B동 	대사동
휴게음식점	오스하우스	"대전광역시 중구 중앙로 지하 145, 지하상가(C 가 11호) (대흥동)"	대전광역시 중구 대흥동 630 지하상가(C 가 11호) 	대흥동
휴게음식점	서대전역프로방스	"대전광역시 중구 오류로 23 (오류동,외17필지(3층))"	대전광역시 중구 오류동 74 외17필지(3층) 	오류동
휴게음식점	카페엘파소	"대전광역시 중구 산성로16번길 84 (산성동,(1층))"	대전광역시 중구 산성동 333-6 (1층) 	산성동
휴게음식점	보연다방	"대전광역시 중구 대종로334번길 29 (부사동,(지하1층))"	대전광역시 중구 부사동 97-19 (지하1층) 	부사동
휴게음식점	엄마손만두분식	"대전광역시 중구 대종로 508 (은행동,(1층))"	대전광역시 중구 은행동 128-2 (1층) 	은행선화동
휴게음식점	이삭토스트부사점	대전광역시 중구 대종로 304 (문창동)	대전광역시 중구 문창동 374-5 (1층) 	문창동
휴게음식점	베스킨라빈스태평점	"대전광역시 중구 태평로 26, 1층 (유천동)"	대전광역시 중구 유천동 326-15 (1층) 	유천1동
휴게음식점	끼	"대전광역시 중구 충무로 25, 1층 (대흥동)"	대전광역시 중구 대흥동 307-41 1층 	대흥동
휴게음식점	앤커피	"대전광역시 중구 대종로488번길 8 (은행동,(1층))"	대전광역시 중구 은행동 149-1 (1층) 	은행선화동
휴게음식점	본죽앤비빔밥대전은행동점	대전광역시 중구 대종로 498 (은행동)	대전광역시 중구 은행동 139-5 	은행선화동
휴게음식점	솔아다방	"대전광역시 중구 대둔산로494번길 22, 1층 (산성동)"	대전광역시 중구 산성동 136-55 (1층) 	산성동
휴게음식점	디에스쿡	"대전광역시 중구 대둔산로420번길 41 (산성동,대진빌라 103호)"	대전광역시 중구 산성동 287-20 대진빌라 103호 	산성동
휴게음식점	마티네	"대전광역시 중구 계룡로 800 (오류동,(지하1층))"	대전광역시 중구 오류동 187-1 (지하1층) 	오류동
휴게음식점	커피메종	"대전광역시 중구 오류로 19-5, 1층 (오류동)"	대전광역시 중구 오류동 170-32 1층 	오류동
휴게음식점	미소야	"대전광역시 중구 계백로1686번길 16, 106호 (문화동)"	"대전광역시 중구 문화동 311-3 ,한신플러스 106호"	문화1동
휴게음식점	빽다방서대전홈플러스점	"대전광역시 중구 계백로1686번길 16, 103-1호 (문화동, 한신휴플러스 )"	대전광역시 중구 문화동 311-3 한신휴플러스 103-1호	문화1동
휴게음식점	뚜레쥬르오류중앙점	"대전광역시 중구 계룡로 846, 1층 (오류동)"	대전광역시 중구 오류동 175-13 1층 	오류동
휴게음식점	피자스쿨대전문화점	대전광역시 중구 계백로1716번길 87 (문화동)	대전광역시 중구 문화동 1-3 센트럴파크 상가동 102호 	문화1동
휴게음식점	커피하우스 콩	"대전광역시 중구 동서대로1440번길 60 (선화동,(1층))"	대전광역시 중구 선화동 146-1 (1층) 	은행선화동
휴게음식점	지정환임실치즈피자	"대전광역시 중구 모암로7번길 41, 1층 (옥계동)"	대전광역시 중구 옥계동 17-11 1층 	석교동
휴게음식점	참도너츠	"대전광역시 중구 계백로1685번길 33, 1층 (오류동)"	대전광역시 중구 오류동 171-17 1층 	오류동
휴게음식점	이삭토스트유천점	"대전광역시 중구 계백로1615번길 25 (유천동,(지상1층))"	대전광역시 중구 유천동 205-1 (지상1층) 	유천1동
